country,item,element,domain,year,unit,value,flag_description,note
Cameroon,Tomatoes and products,Production,FBS_supply_demand,2012,t,890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890890,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Stock Variation,FBS_supply_demand,2012,t,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Food supply (kcal/capita/day),FBS_supply_demand,2013,kcal/cap/d,22.29,Estimated value,
Cameroon,Tomatoes and products,Food supply quantity (kg/capita/yr),FBS_supply_demand,2013,kg/cap,39.32,Estimated value,
Cameroon,Tomatoes and products,Import quantity,FBS_supply_demand,2013,t,39393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939393939,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Production,FBS_supply_demand,2013,t,876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876876,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Stock Variation,FBS_supply_demand,2013,t,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Food supply (kcal/capita/day),FBS_supply_demand,2014,kcal/cap/d,22.13,Estimated value,
Cameroon,Tomatoes and products,Food supply quantity (kg/capita/yr),FBS_supply_demand,2014,kg/cap,39.65,Estimated value,
Cameroon,Tomatoes and products,Import quantity,FBS_supply_demand,2014,t,8888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Production,FBS_supply_demand,2014,t,950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950950,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Stock Variation,FBS_supply_demand,2014,t,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Food supply (kcal/capita/day),FBS_supply_demand,2015,kcal/cap/d,22.4,Estimated value,
Cameroon,Tomatoes and products,Food supply quantity (kg/capita/yr),FBS_supply_demand,2015,kg/cap,40.15,Estimated value,
Cameroon,Tomatoes and products,Import quantity,FBS_supply_demand,2015,t,7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Production,FBS_supply_demand,2015,t,1021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021102110211021,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Stock Variation,FBS_supply_demand,2015,t,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Food supply (kcal/capita/day),FBS_supply_demand,2016,kcal/cap/d,25.75,Estimated value,
Cameroon,Tomatoes and products,Food supply quantity (kg/capita/yr),FBS_supply_demand,2016,kg/cap,46.15,Estimated value,
Cameroon,Tomatoes and products,Import quantity,FBS_supply_demand,2016,t,7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Production,FBS_supply_demand,2016,t,1182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182118211821182,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Stock Variation,FBS_supply_demand,2016,t,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Food supply (kcal/capita/day),FBS_supply_demand,2017,kcal/cap/d,27.47,Estimated value,
Cameroon,Tomatoes and products,Food supply quantity (kg/capita/yr),FBS_supply_demand,2017,kg/cap,49.23,Estimated value,
Cameroon,Tomatoes and products,Import quantity,FBS_supply_demand,2017,t,12121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Production,FBS_supply_demand,2017,t,1285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285128512851285,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Stock Variation,FBS_supply_demand,2017,t,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Value imputed by a receiving agency,
Cameroon,Tomatoes and products,Food supply (kcal/capita/day),FBS_supply_demand,2018,kcal/cap/d,25.09,Estimated value,
Cameroon,Tomatoes and products,Food supply quantity (kg/capita/yr),FBS_supply_demand,2018,kg/cap,44.96,Estimated value,
Cameroon,Tomatoes and products,Import quantity,FBS_supply_demand,2018,t,36363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636,Value imputed by a receiving agency,
